student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
108205,Female,9.25,83.85,41.68,63.67,92.06,52.51,Yes,No,Bachelor,6.16,70.1105,B
108206,Female,6.65,53.29,87.02,44.85,78.68,19.07,Yes,No,PhD,5.08,63.390499999999996,C
108207,Female,8.56,94.19,92.57,63.31,57.63,70.6,No,Yes,PhD,4.46,70.991,B
108208,Male,2.33,69.47,79.5,47.87,41.01,75.28,Yes,Yes,Master,5.31,56.696,C
108209,Female,8.7,80.73,99.41,92.27,79.94,27.66,No,No,PhD,5.48,81.76750000000001,B
108210,Male,7.08,48.75,36.32,97.63,71.94,78.37,No,Yes,Master,8.91,69.5625,C
108211,Male,2.53,55.47,68.2,55.75,99.14,89.15,No,Yes,High School,8.17,76.7385,B
108212,Female,2.71,75.17,77.95,30.26,83.59,25.72,No,No,PhD,4.39,62.50050000000001,C
108213,Female,9.34,59.14,79.19,74.75,37.15,50.68,No,No,Master,7.74,58.51,C
108214,Male,1.29,69.98,85.54,53.25,80.98,88.86,Yes,No,Master,6.82,74.64750000000001,B
108215,Male,5.16,62.44,94.23,98.95,48.02,53.86,Yes,Yes,High School,5.14,72.0205,B
108216,Female,3.82,78.43,55.31,31.7,97.33,83.37,Yes,No,Bachelor,7.73,69.2325,C
108217,Male,6.99,69.23,33.01,33.93,31.35,29.42,No,No,High School,4.15,35.922000000000004,F
108218,Female,8.56,40.28,55.37,77.46,46.68,15.75,No,Yes,Bachelor,7.66,52.38,D
108219,Female,4.24,78.98,77.01,81.9,64.93,15.35,Yes,Yes,Master,8.48,68.0355,C
108220,Male,4.84,65.33,44.94,60.33,35.53,97.51,No,Yes,High School,8.41,52.790000000000006,D
108221,Male,9.84,60.5,86.7,45.79,54.08,24.82,No,Yes,Bachelor,7.86,56.2475,C
108222,Female,8.06,45.65,45.38,48.24,64.81,87.84,Yes,Yes,High School,8.67,57.1685,C
108223,Male,9.07,53.22,30.7,50.35,61.29,38.42,No,Yes,PhD,7.54,49.343,D
108224,Female,4.95,53.43,65.57,41.9,62.24,13.61,Yes,Yes,PhD,7.43,52.077,D
108225,Female,3.11,96.12,80.85,88.8,91.53,31.69,No,Yes,Master,4.13,83.1865,B
108226,Female,4.71,65.95,54.48,29.88,65.37,55.49,No,No,Bachelor,4.87,53.3895,D
108227,Male,7.44,42.52,82.42,55.55,95.87,19.61,Yes,Yes,High School,7.91,70.139,B
108228,Female,1.98,48.33,60.69,81.07,40.34,92.99,No,No,Bachelor,8.99,60.656499999999994,C
108229,Female,3.43,44.74,42.02,25.29,49.62,90.99,No,No,Master,7.6,45.6665,D
108230,Female,1.42,75.33,36.34,90.85,75.96,23.42,No,No,High School,6.9,66.44149999999999,C
108231,Female,4.89,51.2,79.74,77.97,49.82,76.34,Yes,No,PhD,4.92,65.6315,C
108232,Female,8.45,69.91,57.0,30.5,54.31,51.46,No,Yes,Bachelor,8.74,50.1705,D
108233,Female,1.22,62.2,93.89,92.12,93.07,98.39,No,No,Bachelor,7.25,90.44149999999999,A
108234,Female,7.08,88.23,67.82,61.55,67.7,14.99,No,Yes,Bachelor,6.45,62.968500000000006,C
108235,Female,9.39,59.23,54.39,73.92,53.43,52.39,Yes,No,Master,8.31,59.2205,C
108236,Female,3.13,67.5,54.43,91.15,84.37,35.69,No,No,Bachelor,8.77,73.522,B
108237,Female,7.24,83.28,39.2,91.09,34.95,75.37,No,No,PhD,5.86,58.71,C
108238,Female,9.78,66.0,71.57,55.66,69.46,20.0,No,No,High School,6.58,61.13999999999999,C
108239,Male,9.66,87.59,70.75,42.83,36.98,66.53,No,Yes,High School,4.58,53.2125,D
108240,Female,3.11,79.7,86.0,44.31,42.38,95.33,No,No,Master,8.8,60.6135,C
108241,Female,1.9,64.63,44.08,82.45,34.37,50.85,Yes,Yes,Master,4.6,53.006,D
108242,Female,2.33,70.24,50.36,94.71,93.12,50.88,Yes,No,PhD,8.65,78.45349999999999,B
108243,Male,7.32,98.03,36.81,30.42,33.37,54.61,No,Yes,Bachelor,4.96,41.9105,D
108244,Female,7.53,79.7,50.67,26.13,66.15,47.41,Yes,Yes,PhD,8.54,52.53,D
108245,Male,7.07,94.3,59.97,86.72,45.75,50.27,Yes,Yes,Master,6.26,64.14349999999999,C
108246,Female,4.02,50.73,97.48,54.0,56.85,51.69,No,No,Bachelor,6.96,63.1355,C
108247,Female,2.53,68.99,75.71,45.73,64.56,99.83,No,Yes,Bachelor,4.18,66.05250000000001,C
108248,Male,6.23,94.52,84.8,39.13,61.5,20.48,Yes,No,Master,5.97,59.7675,C
108249,Female,5.35,59.36,52.79,50.99,82.37,35.68,No,Yes,Bachelor,6.47,61.639,C
108250,Male,7.56,98.06,40.12,97.86,93.83,28.97,No,Yes,PhD,4.05,78.0325,B
108251,Male,4.97,45.82,47.97,98.28,51.02,58.98,Yes,No,PhD,7.3,62.501,C
108252,Female,4.05,94.16,47.95,49.86,31.72,10.25,Yes,No,Bachelor,8.19,43.598,D
108253,Female,3.64,66.71,70.82,97.28,92.58,92.9,Yes,No,Bachelor,4.12,86.84800000000001,A
108254,Female,2.9,44.42,53.9,47.49,98.51,57.8,Yes,Yes,Bachelor,6.46,67.35300000000001,C
108255,Female,3.39,92.77,90.02,89.09,60.33,90.65,No,Yes,High School,4.17,79.734,B
108256,Male,1.85,55.12,99.2,40.9,61.91,41.05,Yes,Yes,Master,8.37,61.350500000000004,C
108257,Male,4.12,41.34,54.03,86.99,40.09,23.49,Yes,No,PhD,4.8,53.068,D
108258,Female,1.33,48.15,79.35,51.53,63.29,27.31,Yes,Yes,PhD,4.29,58.449999999999996,C
108259,Male,2.68,79.55,76.02,39.68,51.23,52.37,No,No,High School,8.29,56.246500000000005,C
108260,Male,7.72,98.67,43.61,95.11,99.61,13.62,Yes,Yes,Bachelor,6.22,78.592,B
108261,Female,3.93,46.69,94.26,41.06,42.94,80.36,No,Yes,Master,4.48,56.851,C
108262,Male,7.01,67.72,43.96,99.39,56.5,81.16,No,No,Master,7.24,68.3025,C
108263,Male,7.45,50.84,81.59,33.14,73.16,73.18,No,Yes,PhD,7.53,62.611000000000004,C
108264,Female,6.23,84.7,54.33,25.75,54.16,90.67,Yes,No,Master,6.84,53.796499999999995,D
108265,Male,9.63,47.08,55.7,90.31,63.21,59.45,No,Yes,Bachelor,5.66,66.494,C
108266,Female,1.19,54.39,61.88,69.0,98.14,53.14,No,No,Master,6.12,74.72799999999998,B
108267,Male,7.65,51.78,90.52,56.62,65.56,57.63,Yes,No,Master,8.77,66.146,C
108268,Female,9.63,73.15,39.82,31.15,93.72,26.38,No,No,High School,6.67,58.5065,C
108269,Male,8.76,92.39,33.82,68.12,33.02,56.11,No,Yes,Master,5.99,50.20100000000001,D
108270,Male,2.51,70.67,58.14,54.53,38.39,58.76,No,No,PhD,7.54,51.64,D
108271,Female,3.94,43.49,33.89,61.27,96.12,78.81,No,Yes,PhD,4.38,67.9675,C
108272,Female,2.55,73.8,78.13,72.28,39.01,41.31,No,No,PhD,5.45,58.8605,C
108273,Female,6.41,87.85,83.22,73.0,81.56,18.3,No,Yes,High School,5.13,74.055,B
108274,Female,7.41,47.93,89.83,97.04,61.22,63.77,No,No,PhD,7.4,74.82300000000001,B
108275,Male,3.85,44.36,82.07,74.13,58.47,80.92,No,No,Bachelor,7.02,67.939,C
108276,Male,5.86,51.27,94.14,50.46,76.15,97.26,No,Yes,Master,7.8,72.9485,B
108277,Male,7.22,84.77,82.38,49.72,80.93,18.12,Yes,No,PhD,6.13,67.5205,C
108278,Female,4.79,75.5,95.53,60.79,95.24,77.17,No,Yes,Bachelor,4.87,82.90449999999998,B
108279,Male,8.69,72.44,43.52,44.45,47.98,63.63,Yes,No,Bachelor,4.91,50.216499999999996,D
108280,Male,7.94,54.97,64.99,53.23,78.87,11.38,No,Yes,PhD,8.46,60.544999999999995,C
108281,Female,1.58,59.93,99.58,88.16,53.96,74.64,Yes,Yes,Master,4.37,74.29899999999999,B
108282,Female,6.59,97.95,77.71,89.48,80.23,12.36,Yes,Yes,Bachelor,6.97,77.02350000000001,B
108283,Male,3.12,54.44,91.5,72.08,39.95,80.67,Yes,No,Bachelor,5.16,63.813500000000005,C
108284,Female,6.02,94.1,32.13,68.71,62.03,74.92,Yes,Yes,Master,5.07,62.215999999999994,C
108285,Male,9.61,74.83,91.02,57.03,42.85,71.91,No,Yes,Master,4.49,62.13300000000001,C
108286,Male,8.91,47.4,78.84,72.69,53.55,20.8,Yes,No,Master,8.9,59.50299999999999,C
108287,Female,4.64,68.04,41.95,85.45,80.09,92.71,Yes,No,High School,4.3,73.859,B
108288,Male,3.62,96.91,31.8,80.34,46.33,90.9,Yes,Yes,Bachelor,4.74,61.441500000000005,C
108289,Female,3.11,65.11,48.19,27.66,77.94,91.02,No,Yes,PhD,5.83,59.445,C
108290,Female,5.79,91.8,94.1,79.83,64.72,42.43,Yes,No,Bachelor,6.28,74.85249999999999,B
108291,Male,2.03,55.39,76.77,79.0,36.44,54.3,Yes,Yes,PhD,8.75,58.827,C
108292,Male,5.94,74.26,94.36,32.42,57.07,20.34,Yes,No,High School,5.21,56.4115,C
108293,Male,1.01,90.63,61.23,36.27,90.84,14.6,No,No,Bachelor,7.6,63.630500000000005,C
108294,Female,3.91,95.24,95.56,84.09,99.25,15.29,No,Yes,Master,7.28,85.925,A
108295,Male,2.98,69.15,62.41,66.92,55.82,61.19,No,No,Master,6.59,61.782999999999994,C
108296,Female,9.74,78.38,44.3,86.62,33.84,38.93,No,No,Bachelor,5.33,54.09,D
108297,Female,7.55,40.18,40.6,38.86,39.11,62.16,No,Yes,PhD,4.78,41.7575,D
108298,Male,4.15,55.19,99.57,27.3,85.17,63.34,Yes,Yes,PhD,4.88,68.40150000000001,C
108299,Female,1.84,56.72,53.37,37.15,75.91,91.64,Yes,No,Bachelor,5.73,61.366,C
108300,Male,5.65,45.61,41.2,58.94,49.95,89.41,No,No,PhD,4.69,53.9595,D
108301,Male,2.92,56.78,30.59,64.25,57.39,74.67,No,No,Bachelor,8.99,55.41199999999999,C
108302,Male,5.83,59.27,49.99,89.33,86.78,83.67,Yes,Yes,Master,6.23,76.9975,B
108303,Male,8.52,98.13,92.24,78.72,58.92,10.28,No,Yes,PhD,6.69,69.591,C
108304,Male,6.54,80.12,67.38,99.28,82.9,11.4,Yes,No,PhD,7.08,76.46300000000001,B
108305,Male,6.7,65.56,74.27,30.9,50.66,51.27,Yes,Yes,Bachelor,4.98,51.99300000000001,D
108306,Male,5.87,99.28,94.57,34.77,80.74,68.83,No,No,PhD,6.41,72.6765,B
108307,Female,9.35,49.19,65.9,31.33,62.65,81.47,Yes,No,Bachelor,4.31,56.006,C
108308,Male,9.39,68.56,88.68,65.38,68.17,50.25,Yes,Yes,Master,8.85,69.8215,C
108309,Female,5.61,78.82,52.67,45.01,71.91,94.62,No,No,Master,6.36,64.299,C
108310,Female,3.75,43.33,98.4,76.27,61.54,83.35,Yes,Yes,Master,4.15,72.9545,B
108311,Female,5.14,83.02,35.52,34.95,62.63,19.25,No,No,Bachelor,7.0,47.989,D
108312,Male,2.68,45.99,80.74,32.74,48.6,49.62,Yes,Yes,Bachelor,4.5,50.903999999999996,D
108313,Female,6.73,48.42,76.24,59.51,99.0,99.54,Yes,Yes,High School,7.95,79.5715,B
108314,Female,5.5,49.58,43.42,53.19,93.41,46.89,No,Yes,High School,8.77,64.322,C
108315,Male,1.93,95.73,57.22,87.19,66.92,44.76,No,Yes,Master,8.58,70.7125,B
108316,Male,2.78,80.99,51.9,87.82,32.42,36.47,No,Yes,PhD,6.14,55.428,C
108317,Female,5.32,79.33,36.61,33.81,41.79,53.78,Yes,No,PhD,7.56,43.711999999999996,D
108318,Male,8.99,73.33,70.94,85.92,89.78,75.69,Yes,Yes,Master,4.78,81.993,B
108319,Male,6.1,57.57,99.56,67.31,95.16,14.27,No,No,Master,4.38,77.22950000000002,B
108320,Male,7.13,77.25,69.17,62.77,41.29,85.21,No,Yes,Bachelor,8.11,60.224000000000004,C
108321,Male,4.05,64.61,68.17,32.11,81.42,92.58,No,No,High School,7.48,65.87750000000001,C
108322,Female,6.14,48.72,32.82,80.47,73.61,80.3,Yes,Yes,PhD,8.54,65.347,C
108323,Male,5.03,81.38,39.75,29.47,51.24,92.41,Yes,Yes,Master,8.57,50.6305,D
108324,Male,6.93,47.77,65.93,45.83,60.53,18.54,Yes,Yes,PhD,5.74,52.46,D
108325,Male,1.46,51.44,98.96,32.16,77.41,50.51,Yes,No,Bachelor,5.59,65.1205,C
108326,Female,5.44,89.06,91.36,64.81,37.09,16.39,No,Yes,Bachelor,6.21,58.001000000000005,C
108327,Female,3.66,79.61,53.81,73.39,43.23,85.32,No,No,Bachelor,7.33,60.73299999999999,C
108328,Male,3.94,77.86,68.01,91.81,32.33,95.73,No,No,PhD,4.02,65.229,C
108329,Male,9.65,65.09,68.69,80.04,93.15,36.8,No,No,Bachelor,6.67,76.53950000000002,B
108330,Female,2.64,63.78,77.98,97.08,70.17,58.19,No,No,PhD,4.1,76.6225,B
108331,Male,3.8,81.42,78.14,82.07,66.64,36.79,No,Yes,Bachelor,6.25,71.2905,B
108332,Male,5.59,84.4,85.29,47.36,79.44,44.1,No,No,PhD,4.41,69.55199999999999,C
108333,Female,8.77,70.61,31.75,66.07,99.18,52.89,No,Yes,High School,6.81,69.9305,C
108334,Male,4.75,98.16,96.06,59.35,42.06,81.17,No,No,Bachelor,5.57,66.7035,C
108335,Male,7.69,97.34,34.9,67.45,39.32,23.23,Yes,No,Master,6.39,49.661500000000004,D
108336,Female,8.71,64.75,63.33,67.91,50.64,24.13,No,No,Master,8.79,56.255500000000005,C
108337,Female,3.79,89.24,94.37,77.66,93.28,28.17,Yes,Yes,PhD,5.7,82.678,B
108338,Male,4.53,72.6,64.14,31.23,58.8,14.78,No,Yes,Master,7.6,49.9535,D
108339,Female,4.21,70.71,34.45,81.01,85.54,67.91,Yes,No,PhD,7.42,70.9435,B
108340,Male,8.5,43.3,46.05,35.78,44.2,27.09,No,Yes,Master,8.34,40.664,D
108341,Male,1.4,74.44,70.51,26.97,64.55,49.38,Yes,No,Master,5.67,55.819,C
108342,Male,3.78,94.03,36.15,63.92,38.92,71.7,No,No,Bachelor,4.28,53.405,D
108343,Female,7.11,86.81,59.66,68.61,58.9,50.41,Yes,No,High School,8.85,63.421499999999995,C
108344,Female,6.09,87.18,53.04,27.61,48.36,91.54,Yes,Yes,Master,5.81,52.3085,D
108345,Male,4.93,49.6,87.06,63.65,68.46,79.23,Yes,No,High School,4.97,70.1685,B
108346,Male,5.86,61.51,37.71,65.09,84.63,34.57,No,Yes,Bachelor,8.57,63.043000000000006,C
108347,Female,2.78,53.99,77.8,28.94,95.69,21.74,No,No,PhD,4.95,63.8595,C
108348,Female,4.88,58.95,58.46,78.37,49.87,90.5,Yes,No,High School,6.64,63.684000000000005,C
108349,Female,5.52,74.77,71.14,40.77,82.02,45.72,Yes,Yes,Bachelor,7.78,65.1765,C
108350,Male,9.11,61.89,44.39,84.58,91.99,44.43,No,Yes,PhD,7.66,72.85149999999999,B
108351,Female,3.35,73.64,72.68,48.31,38.74,82.9,Yes,Yes,Bachelor,4.15,55.826499999999996,C
108352,Female,8.81,66.31,77.18,60.84,71.02,10.84,Yes,Yes,PhD,5.01,63.218,C
108353,Male,6.8,57.2,34.92,91.89,72.83,50.6,No,No,Master,8.44,66.227,C
108354,Male,1.18,45.72,87.7,85.46,49.07,74.29,Yes,No,Master,6.77,68.0805,C
108355,Male,7.52,93.51,90.29,83.64,31.58,86.38,No,Yes,Master,7.44,68.01,C
108356,Female,1.32,40.68,34.45,37.03,47.97,89.67,No,Yes,Master,6.01,45.971999999999994,D
108357,Male,9.98,40.1,72.22,28.61,70.93,51.91,Yes,No,High School,7.73,55.623,C
108358,Male,8.85,89.61,71.58,70.43,43.75,86.29,Yes,No,High School,5.45,64.82600000000001,C
108359,Male,3.68,99.81,30.87,55.8,50.11,13.22,No,No,Bachelor,5.16,48.9655,D
108360,Male,3.32,83.63,53.96,93.18,79.55,37.49,Yes,Yes,PhD,8.99,74.0415,B
108361,Female,4.43,40.92,97.82,51.22,57.88,10.94,Yes,Yes,PhD,4.79,57.812999999999995,C
108362,Male,4.21,53.6,68.88,55.79,34.58,24.9,No,No,High School,8.91,47.6765,D
108363,Female,4.35,98.31,95.32,64.45,57.94,75.23,No,No,Bachelor,8.63,72.8095,B
108364,Female,3.86,88.52,77.3,84.73,99.98,10.4,No,No,Bachelor,7.57,81.52750000000002,B
108365,Female,6.59,74.01,31.99,45.12,48.27,57.07,No,No,Bachelor,6.91,47.6805,D
108366,Male,2.48,54.21,35.44,95.64,48.57,47.26,No,Yes,Bachelor,4.02,58.1445,C
108367,Female,8.61,40.86,80.55,65.49,41.89,21.06,No,No,Master,7.18,53.336,D
108368,Male,8.31,41.25,68.82,88.07,49.01,71.71,Yes,No,PhD,7.86,64.231,C
108369,Male,5.29,76.72,38.9,64.42,70.23,72.38,Yes,No,PhD,7.66,63.3755,C
108370,Male,8.67,41.31,72.98,82.9,97.52,75.37,No,No,PhD,4.86,81.12100000000001,B
108371,Female,3.22,99.62,86.72,28.86,72.54,78.88,No,Yes,Bachelor,6.72,67.798,C
108372,Male,1.16,51.0,82.71,84.94,58.69,38.35,Yes,Yes,Master,6.75,67.2535,C
108373,Male,6.57,82.64,47.23,64.3,57.27,99.47,Yes,Yes,Bachelor,7.26,63.776500000000006,C
108374,Male,5.12,49.3,48.07,58.71,31.7,16.57,No,Yes,Master,8.15,41.973499999999994,D
108375,Female,6.1,72.41,97.75,33.37,30.18,68.29,No,No,Master,7.49,52.5255,D
108376,Female,9.09,44.84,92.12,80.62,85.8,97.37,Yes,No,PhD,4.71,82.83,B
108377,Female,9.73,86.01,52.28,34.84,64.31,30.19,No,Yes,High School,4.1,53.2945,D
108378,Male,6.71,75.1,87.68,39.42,32.32,35.03,No,No,High School,4.68,49.716,D
108379,Female,7.88,45.17,41.32,34.48,50.02,61.84,No,Yes,PhD,4.2,45.092000000000006,D
108380,Male,1.75,90.92,43.78,25.49,54.97,80.31,Yes,No,Bachelor,6.18,51.49099999999999,D
108381,Male,2.45,72.82,42.68,74.64,84.83,39.61,No,Yes,Master,5.42,68.1295,C
108382,Female,7.6,95.3,36.14,45.31,60.41,85.31,No,Yes,PhD,4.04,57.76,C
108383,Male,4.88,95.0,89.83,36.21,85.25,31.69,Yes,No,PhD,4.4,69.525,C
108384,Female,5.01,95.23,70.52,49.0,74.36,88.69,No,No,Bachelor,5.99,70.77199999999999,B
108385,Male,3.78,44.67,48.13,62.43,32.32,32.77,Yes,No,PhD,8.7,44.2895,D
108386,Female,6.47,47.26,89.41,62.76,97.81,65.57,Yes,Yes,High School,8.97,79.0885,B
108387,Male,2.67,99.26,86.19,52.54,42.7,42.2,Yes,Yes,Bachelor,4.25,59.464,C
108388,Male,6.64,69.26,37.07,62.12,49.29,38.96,No,Yes,High School,8.15,51.0175,D
108389,Male,2.56,54.29,75.09,57.05,86.65,41.86,Yes,Yes,PhD,6.4,69.223,C
108390,Male,1.57,86.18,80.53,86.7,43.29,54.93,Yes,No,Master,7.11,67.04350000000001,C
108391,Male,3.97,55.86,80.11,27.22,58.08,86.05,No,Yes,PhD,6.53,57.346000000000004,C
108392,Female,3.08,83.63,80.62,90.1,90.55,78.34,Yes,Yes,PhD,8.62,86.5385,A
108393,Male,9.0,90.24,41.86,43.29,74.61,50.44,Yes,Yes,Master,6.39,59.37599999999999,C
108394,Female,1.49,87.06,52.06,79.13,51.15,35.39,Yes,Yes,Master,4.84,60.342,C
108395,Female,2.59,56.44,89.09,55.38,75.08,86.89,No,Yes,Master,7.9,72.274,B
108396,Female,5.94,64.1,92.89,47.07,86.88,88.32,Yes,Yes,Bachelor,6.57,75.99549999999999,B
108397,Male,5.33,64.8,49.54,71.15,58.27,50.83,No,Yes,Master,4.59,59.653000000000006,C
108398,Male,1.41,69.48,31.61,82.67,70.02,72.63,Yes,No,High School,6.31,65.7075,C
108399,Male,1.07,50.04,90.18,58.75,99.15,43.23,No,No,Bachelor,7.44,76.753,B
108400,Female,9.89,67.15,56.4,59.99,97.52,23.42,No,Yes,PhD,5.48,69.4665,C
108401,Male,6.93,70.65,53.06,29.41,65.63,38.93,Yes,No,High School,8.56,51.893,D
108402,Male,4.29,71.9,54.29,94.3,36.73,71.39,No,No,High School,8.25,61.61750000000001,C
108403,Female,5.23,89.19,59.1,88.52,79.05,79.25,No,Yes,Master,6.84,78.4615,B
108404,Female,3.4,71.04,56.48,54.85,48.8,86.65,No,No,Bachelor,4.27,57.857499999999995,C
108405,Female,4.1,53.85,69.65,82.37,76.86,11.59,No,No,High School,6.92,67.9675,C
108406,Female,6.84,79.79,35.53,48.5,54.62,53.78,Yes,No,PhD,6.08,51.705,D
108407,Female,8.95,87.84,98.01,79.78,80.31,34.65,Yes,No,PhD,7.62,79.90450000000001,B
108408,Female,2.66,59.16,95.55,63.75,55.71,71.56,Yes,Yes,PhD,5.34,67.618,C
108409,Male,8.56,78.72,95.41,59.56,95.88,32.08,No,Yes,Master,7.03,78.61,B
108410,Female,2.09,48.82,91.55,29.24,39.57,60.97,Yes,Yes,PhD,6.77,50.448499999999996,D
108411,Male,2.93,60.52,76.22,97.41,34.79,74.08,No,No,PhD,6.63,65.233,C
108412,Male,1.33,94.55,45.48,87.81,84.68,79.31,Yes,Yes,PhD,4.58,78.0725,B
108413,Male,2.27,94.68,33.46,84.5,58.09,34.25,No,Yes,Master,6.45,61.0415,C
108414,Female,9.26,74.52,36.95,47.87,62.59,17.9,No,Yes,Bachelor,6.75,50.506,D
108415,Male,5.13,82.14,52.68,46.72,95.37,29.68,Yes,No,Bachelor,8.64,66.7775,C
108416,Female,1.7,91.24,65.27,67.99,71.29,63.92,No,Yes,Master,6.3,70.519,B
108417,Female,9.64,97.51,99.53,88.47,76.21,13.64,No,Yes,Bachelor,7.2,79.81200000000001,B
108418,Male,8.91,69.39,60.48,95.1,31.36,24.3,Yes,Yes,Bachelor,6.85,56.215999999999994,C
108419,Female,7.79,73.69,66.73,45.17,76.94,99.59,No,No,Master,4.98,68.8955,C
108420,Male,9.4,64.94,78.66,70.56,57.18,44.41,No,Yes,Bachelor,4.92,64.32,C
108421,Male,2.98,44.32,42.65,79.29,62.22,54.69,No,Yes,Bachelor,7.7,60.030499999999996,C
108422,Female,8.53,65.37,95.3,41.98,86.56,10.99,Yes,No,PhD,6.62,67.487,C
108423,Male,7.21,87.44,67.03,55.56,66.67,63.27,Yes,Yes,Master,8.48,65.7015,C
108424,Male,8.83,88.29,49.34,39.06,99.08,39.28,Yes,No,Master,8.54,67.068,C
108425,Male,8.17,93.54,95.46,77.42,85.78,57.72,Yes,Yes,PhD,5.49,83.596,B
108426,Female,4.12,43.09,73.78,89.78,81.0,57.35,Yes,Yes,High School,4.51,75.595,B
108427,Male,7.97,71.63,63.86,90.82,71.21,97.07,No,No,Master,5.72,77.27049999999998,B
108428,Female,3.36,46.45,70.61,75.26,58.87,34.14,No,No,High School,4.34,61.600500000000004,C
108429,Female,3.96,52.04,82.38,51.04,33.7,61.34,Yes,No,Bachelor,7.91,52.369,D
108430,Male,1.97,94.01,40.82,74.58,31.29,44.34,No,Yes,Master,4.73,51.595499999999994,D
108431,Male,9.42,69.81,90.54,89.82,33.27,47.98,Yes,Yes,Bachelor,8.33,63.98650000000001,C
108432,Female,3.62,85.51,97.17,71.94,97.12,15.0,Yes,No,Master,6.08,81.462,B
108433,Female,5.69,43.86,69.69,55.97,52.62,71.96,Yes,Yes,Master,5.39,57.9295,C
108434,Male,4.52,65.01,77.76,93.99,79.04,27.58,No,No,Master,6.51,75.97250000000001,B
108435,Male,9.64,80.45,90.19,87.64,71.6,52.16,No,No,High School,7.03,78.26899999999999,B
108436,Female,4.02,48.0,56.24,91.18,70.02,49.08,No,Yes,Master,7.51,68.25800000000001,C
108437,Female,8.01,59.55,99.5,92.74,70.55,52.13,Yes,No,PhD,5.69,78.9455,B
108438,Female,8.7,43.87,77.64,54.54,51.16,43.8,Yes,No,Master,8.91,55.836000000000006,C
108439,Female,4.92,79.08,59.68,89.47,92.06,31.81,No,Yes,High School,6.11,77.61349999999999,B
108440,Female,4.4,98.25,77.41,67.78,94.34,50.38,No,Yes,Master,8.17,80.309,B
108441,Male,7.73,89.62,66.52,27.86,75.12,14.16,Yes,No,High School,4.17,56.939,C
108442,Female,9.22,98.48,37.81,72.69,90.48,31.81,No,No,Bachelor,7.89,70.4315,B
108443,Female,7.79,90.74,85.71,60.3,34.2,80.64,Yes,No,PhD,6.76,61.324999999999996,C
108444,Male,3.04,91.31,69.51,45.64,37.03,85.85,Yes,Yes,PhD,7.2,55.9885,C
108445,Male,8.99,74.63,85.71,97.78,69.13,74.38,Yes,No,High School,5.86,80.6835,B
108446,Female,4.49,71.1,40.84,29.13,89.26,66.93,Yes,No,Bachelor,6.72,60.4945,C
108447,Female,6.19,64.38,67.69,95.94,52.08,83.01,Yes,No,PhD,8.66,70.49,B
108448,Male,8.48,89.09,83.66,36.95,68.36,21.5,No,Yes,Master,5.93,60.954499999999996,C
108449,Female,2.7,50.92,99.18,53.27,30.7,57.27,Yes,Yes,PhD,4.53,54.7175,D
108450,Female,8.06,43.37,91.91,56.29,99.06,20.47,Yes,No,High School,7.6,73.5095,B
108451,Male,6.37,96.87,90.5,79.83,83.69,80.01,Yes,No,Bachelor,6.53,85.037,A
108452,Female,9.04,40.23,47.32,41.17,55.3,56.85,Yes,No,Bachelor,6.12,48.819500000000005,D
108453,Male,2.55,98.61,88.66,98.96,98.81,82.9,Yes,No,High School,7.89,95.2065,A
108454,Male,4.79,83.73,41.85,81.18,36.47,81.92,No,No,Master,6.81,57.9945,C
108455,Male,8.5,59.71,43.87,84.25,62.49,51.96,No,Yes,Bachelor,7.16,62.875,C
108456,Male,1.17,81.87,37.71,32.98,34.12,54.72,No,No,High School,8.63,41.388000000000005,D
108457,Female,2.01,89.07,90.03,60.72,53.45,12.54,No,Yes,Bachelor,4.29,62.054500000000004,C
108458,Male,9.92,54.72,37.58,95.92,45.36,57.12,No,No,Bachelor,5.31,58.556000000000004,C
108459,Female,3.52,86.25,39.67,45.25,52.16,70.97,Yes,Yes,High School,8.49,53.2245,D
108460,Female,9.78,88.26,47.21,35.9,96.32,31.03,Yes,No,High School,7.96,64.05799999999999,C
108461,Female,2.64,54.96,70.09,61.4,59.9,98.79,No,No,Master,4.94,65.708,C
108462,Female,4.25,42.52,91.61,94.78,52.74,97.73,No,Yes,Master,4.85,74.50099999999999,B
108463,Female,7.78,52.25,59.28,61.51,74.85,35.45,Yes,Yes,Bachelor,8.13,62.201,C
108464,Male,6.92,52.04,68.24,55.36,77.84,74.17,Yes,No,Master,6.76,67.35300000000001,C
108465,Male,6.23,43.91,41.65,73.77,98.86,12.7,No,Yes,Bachelor,8.3,67.03450000000001,C
108466,Male,5.77,83.56,48.62,95.27,68.22,69.92,No,No,High School,8.59,72.7665,B
108467,Male,8.59,62.8,39.37,28.68,82.68,66.16,No,Yes,High School,4.35,56.878,C
108468,Female,3.11,93.06,58.69,36.5,56.75,83.99,Yes,No,Master,8.85,58.430499999999995,C
108469,Male,4.98,55.13,71.32,34.96,41.97,37.39,No,No,Bachelor,7.58,46.945499999999996,D
108470,Female,2.4,67.19,49.88,31.4,60.09,89.02,No,Yes,Master,8.17,54.478500000000004,D
108471,Female,6.36,78.34,89.22,47.66,59.31,87.22,Yes,Yes,PhD,7.15,67.0735,C
108472,Male,3.25,92.65,98.69,42.2,59.44,70.26,No,No,PhD,5.53,67.38300000000001,C
